STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DEWP,DEWP_ATTRIBUTES,FRSHTT,FRSHTT_ATTRIBUTES,GUST,GUST_ATTRIBUTES,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,MXSPD,MXSPD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,SNDP,SNDP_ATTRIBUTES,STP,STP_ATTRIBUTES,TEMP,TEMP_ATTRIBUTES
99495199999,"SEBASTIAN INLET STATE PARK, FL US",27.862,-80.445,10.0,2021-01-01,9999.9, 0,000000,,999.9,,  73.8,*,  70.7,*,999.9,, 0.00,I,1022.0,24,999.9,,999.9, 0,  71.9,24
99495199999,"SEBASTIAN INLET STATE PARK, FL US",27.862,-80.445,10.0,2021-01-02,9999.9, 0,000000,,999.9,,  74.7,*,  70.7,*,999.9,, 0.00,I,1021.2,24,999.9,,999.9, 0,  72.5,24
99495199999,"SEBASTIAN INLET STATE PARK, FL US",27.862,-80.445,10.0,2021-01-03,9999.9, 0,000000,,999.9,,  77.4,*,  66.0,*,999.9,, 0.00,I,1018.6,24,999.9,,999.9, 0,  70.9,24
99495199999,"SEBASTIAN INLET STATE PARK, FL US",27.862,-80.445,10.0,2021-01-04,9999.9, 0,000000,,999.9,,  66.2,*,  56.1,*,999.9,, 0.00,I,1018.0,24,999.9,,999.9, 0,  61.6,24
99495199999,"SEBASTIAN INLET STATE PARK, FL US",27.862,-80.445,10.0,2021-01-05,9999.9, 0,000000,,999.9,,  67.8,*,  53.1,*,999.9,, 0.00,I,1018.0,24,999.9,,999.9, 0,  59.7,24
99495199999,"SEBASTIAN INLET STATE PARK, FL US",27.862,-80.445,10.0,2021-01-06,9999.9, 0,000000,,999.9,,  64.6,*,  54.5,*,999.9,, 0.00,I,1019.2,24,999.9,,999.9, 0,  59.9,24
99495199999,"SEBASTIAN INLET STATE PARK, FL US",27.862,-80.445,10.0,2021-01-07,9999.9, 0,000000,,999.9,,  70.0,*,  59.0,*,999.9,, 0.00,I,1018.4,24,999.9,,999.9, 0,  66.0,24
99495199999,"SEBASTIAN INLET STATE PARK, FL US",27.862,-80.445,10.0,2021-01-08,9999.9, 0,000000,,999.9,,  69.3,*,  64.2,*,999.9,, 0.00,I,1015.0, 9,999.9,,999.9, 0,  67.5, 9
99495199999,"SEBASTIAN INLET STATE PARK, FL US",27.862,-80.445,10.0,2021-01-09,9999.9, 0,000000,,999.9,,  63.1,*,  49.5,*,999.9,, 0.00,I,1018.4,24,999.9,,999.9, 0,  54.3,24
99495199999,"SEBASTIAN INLET STATE PARK, FL US",27.862,-80.445,10.0,2021-01-10,9999.9, 0,000000,,999.9,,  59.4,*,  43.3,*,999.9,, 0.00,I,1023.4,24,999.9,,999.9, 0,  51.1,24
99495199999,"SEBASTIAN INLET STATE PARK, FL US",27.862,-80.445,10.0,2021-01-11,9999.9, 0,000000,,999.9,,  70.5,*,  58.6,*,999.9,, 0.00,I,1023.5,24,999.9,,999.9, 0,  64.9,24
99495199999,"SEBASTIAN INLET STATE PARK, FL US",27.862,-80.445,10.0,2021-01-12,9999.9, 0,000000,,999.9,,  69.1,*,  63.3,*,999.9,, 0.00,I,1021.8,24,999.9,,999.9, 0,  65.7,24
99495199999,"SEBASTIAN INLET STATE PARK, FL US",27.862,-80.445,10.0,2021-01-13,9999.9, 0,000000,,999.9,,  64.2,*,  58.5,*,999.9,, 0.00,I,1021.1,24,999.9,,999.9, 0,  60.0,24
99495199999,"SEBASTIAN INLET STATE PARK, FL US",27.862,-80.445,10.0,2021-01-14,9999.9, 0,000000,,999.9,,  60.3,*,  54.3,*,999.9,, 0.00,I,1017.8,24,999.9,,999.9, 0,  57.4,24
