STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DEWP,DEWP_ATTRIBUTES,FRSHTT,FRSHTT_ATTRIBUTES,GUST,GUST_ATTRIBUTES,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,MXSPD,MXSPD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,SNDP,SNDP_ATTRIBUTES,STP,STP_ATTRIBUTES,TEMP,TEMP_ATTRIBUTES
72429793812,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",39.106,-84.41609,144.8,2021-01-01,  33.8,24,010000,,999.9,,  53.1, ,  30.0, , 11.1,, 0.10,G,1020.0,17,999.9,,000.5,24,  38.0,24
72429793812,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",39.106,-84.41609,144.8,2021-01-02,  36.5,24,010000,, 28.9,,  53.1, ,  32.0, , 19.0,, 1.09,G,1015.8,21,999.9,,997.2,24,  43.2,24
72429793812,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",39.106,-84.41609,144.8,2021-01-03,  34.0,24,010000,,999.9,,  46.9, ,  37.0, , 13.0,, 0.02,G,1016.1,14,999.9,,997.7,24,  38.8,24
72429793812,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",39.106,-84.41609,144.8,2021-01-04,  31.1,24,000000,,999.9,,  45.0, ,  30.9, ,  6.0,, 0.01,G,1018.2,21,999.9,,000.0,24,  36.7,24
72429793812,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",39.106,-84.41609,144.8,2021-01-05,  29.9,24,110000,, 17.1,,  45.0, ,  28.0, ,  8.9,, 0.00,G,1017.1,18,999.9,,998.6,24,  33.6,24
72429793812,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",39.106,-84.41609,144.8,2021-01-06,  27.5,24,010000,,999.9,,  39.0, ,  30.0, ,  8.0,, 0.01,G,1026.0,23,999.9,,007.6,24,  37.0,24
72429793812,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",39.106,-84.41609,144.8,2021-01-07,  27.1,24,000000,,999.9,,  39.9, ,  33.1, , 15.0,, 0.00,G,1025.9,24,999.9,,007.4,24,  36.4,24
72429793812,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",39.106,-84.41609,144.8,2021-01-08,  24.6,24,000000,, 19.0,,  39.9, ,  30.9, , 15.0,, 0.00,G,1021.3,23,999.9,,002.8,24,  33.8,24
72429793812,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",39.106,-84.41609,144.8,2021-01-09,  21.9,24,000000,,999.9,,  36.0, ,  26.1, , 11.1,, 0.00,G,1023.9,23,999.9,,005.5,24,  31.9,24
72429793812,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",39.106,-84.41609,144.8,2021-01-10,  20.7,24,000000,,999.9,,  37.9, ,  19.0, ,  4.1,, 0.00,G,1028.6,21,999.9,,009.9,24,  26.5,24
72429793812,"CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US",39.106,-84.41609,144.8,2021-01-11,  22.1,24,000000,,999.9,,  37.9, ,  19.0, ,  8.9,, 0.00,G,1027.4,23,999.9,,008.8,24,  30.0,24
