STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DEWP,DEWP_ATTRIBUTES,FRSHTT,FRSHTT_ATTRIBUTES,GUST,GUST_ATTRIBUTES,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,MXSPD,MXSPD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,SNDP,SNDP_ATTRIBUTES,STP,STP_ATTRIBUTES,TEMP,TEMP_ATTRIBUTES
99495199999,"SEBASTIAN INLET STATE PARK, FL US",27.862,-80.445,10.0,2020-01-01,9999.9, 0,000000,,999.9,,  65.7,*,  57.6,*, 15.0,, 0.00,I,1018.9,24,999.9,,999.9, 0,  61.7,24
99495199999,"SEBASTIAN INLET STATE PARK, FL US",27.862,-80.445,10.0,2020-01-02,9999.9, 0,000000,,999.9,,  74.1,*,  63.7,*, 15.0,, 0.00,I,1018.9,24,999.9,,999.9, 0,  69.3,24
99495199999,"SEBASTIAN INLET STATE PARK, FL US",27.862,-80.445,10.0,2020-01-03,9999.9, 0,000000,,999.9,,  80.6,*,  70.0,*, 15.0,, 0.00,I,1018.4,24,999.9,,999.9, 0,  73.4,24
99495199999,"SEBASTIAN INLET STATE PARK, FL US",27.862,-80.445,10.0,2020-01-04,9999.9, 0,000000,,999.9,,  81.5,*,  70.5,*, 17.1,, 0.00,I,1017.7,24,999.9,,999.9, 0,  74.2,24
99495199999,"SEBASTIAN INLET STATE PARK, FL US",27.862,-80.445,10.0,2020-01-05,9999.9, 0,000000,,999.9,,  67.3,*,  51.1,*, 19.0,, 0.00,I,1023.9,24,999.9,,999.9, 0,  58.2,24
99495199999,"SEBASTIAN INLET STATE PARK, FL US",27.862,-80.445,10.0,2020-01-06,9999.9, 0,000000,,999.9,,  63.3,*,  50.2,*, 12.0,, 0.00,I,1024.9,24,999.9,,999.9, 0,  56.6,24
99495199999,"SEBASTIAN INLET STATE PARK, FL US",27.862,-80.445,10.0,2020-01-07,9999.9, 0,000000,,999.9,,  70.0,*,  57.2,*, 11.1,, 0.00,I,1022.7,24,999.9,,999.9, 0,  62.7,24
99495199999,"SEBASTIAN INLET STATE PARK, FL US",27.862,-80.445,10.0,2020-01-08,9999.9, 0,000000,,999.9,,  66.9,*,  57.2,*, 22.0,, 0.00,I,1026.4,24,999.9,,999.9, 0,  61.9,24
99495199999,"SEBASTIAN INLET STATE PARK, FL US",27.862,-80.445,10.0,2020-01-09,9999.9, 0,000000,,999.9,,  72.3,*,  64.9,*, 21.0,, 0.00,I,1029.8,24,999.9,,999.9, 0,  69.9,24
99495199999,"SEBASTIAN INLET STATE PARK, FL US",27.862,-80.445,10.0,2020-01-10,9999.9, 0,000000,,999.9,,  73.0,*,  72.1,*, 22.9,, 0.00,I,1028.6,24,999.9,,999.9, 0,  72.6,24
99495199999,"SEBASTIAN INLET STATE PARK, FL US",27.862,-80.445,10.0,2020-01-11,9999.9, 0,000000,,999.9,,  74.8,*,  72.5,*, 24.1,, 0.00,I,1025.2,20,999.9,,999.9, 0,  73.3,20
